algorithm,namc_code,true_tm2_code,query_text,query_sanskrit_term,top1_correct,top5_hit,true_rank,rank,pred_tm2_code,pred_tm2_title,pred_tm2_index_terms,pred_score,pred_tag,pred_correct,pred_exact_sanskrit_match,query_token_overlap,query_vs_pred_sans_overlap
TFIDF+RERANK,PE,SQ6Y,(a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ - -,(a) jaṅgamaviṣaḥ,True,True,1.0,1,SQ6Y,Other specified poisoning disorders (TM2),Other specified poisoning disorders (TM2); Plant poisons disorder (TM2); (a) sthāvaraviṣaḥ (b) Tāvara nañcu; Animal poisons disorder (TM2); (a) jaṅgamaviṣaḥ (b) Cīva nañcu; Mineral poisoning disorder (TM2); (a) dhātu-viṣaḥ (b) Ulōka nañcu,1.2499999922293934,Equivalent,True,True,2,2
TFIDF+RERANK,PE,SQ6Y,(a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ - -,(a) jaṅgamaviṣaḥ,True,True,1.0,2,ST20,Injury pattern in the varmam or marmam (TM2),Injury pattern in the varmam or marmam (TM2); (a) marmaviddhaḥ; (b) Varma aṭi,0.0,Weak,False,False,1,1
TFIDF+RERANK,PE,SQ6Y,(a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ - -,(a) jaṅgamaviṣaḥ,True,True,1.0,3,SM94,Female infertility disorder (TM2),"Female infertility disorder (TM2); (a) vandhyā (b) Peṇ malaṭu (c) ‘Uqr; Female infertility (permanent infertility) disorder (TM2); (b) Cutta malaṭu; A woman having borne only one child disorder (TM2); (a) Kākavandhyā; (b) katali malaṭu; A woman having borne only two children disorder (TM2); (b) Kāka malaṭu; Profluvium seminis disorder (TM2); (a) vāminī; Primary infertility disorder due to under developed reproductive system (TM2); (a) ṣaṇḍhī, (a) khaṇḍitā; Cervical retroversion or retroflexion disorder (TM2); (a) antarmukhī; Difficulty in conception disorder (TM2); (c) osr-e habl; (c) ‘Usr-i-Ḥabl",0.0,Weak,False,False,1,1
TFIDF+RERANK,PE,SQ6Y,(a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ - -,(a) jaṅgamaviṣaḥ,True,True,1.0,4,SM92,Bartholin's cyst disorder (TM2),Bartholin's cyst disorder (TM2); (a) yonikandaḥ (b) Surappikallutaiya Athaippu,0.0,Weak,False,False,1,1
TFIDF+RERANK,PE,SQ6Y,(a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ (a) jaṅgamaviṣaḥ - -,(a) jaṅgamaviṣaḥ,True,True,1.0,5,SM91,Endocervicitis disorder (TM2),Endocervicitis disorder (TM2); (a) karṇinī (b) Karuppaik kaẕuntu uḷpuṟa aẕaṟci,0.0,Weak,False,False,1,1
TFIDF+RERANK,PE-4.8,SQ61,"(a) garaviṣaḥ (a) garaviṣaḥ (a) garaviṣaḥ (a) garaviṣaḥ - It is characterised by palor, emaciation, swelling of body parts. This may be explained by: (a) Impairment of functioning of ojas due to poison.",(a) garaviṣaḥ,True,True,1.0,1,SQ61,Artificial poison disorder (TM2),Artificial poison disorder (TM2); (a) garaviṣaḥ (b) Iṭumaruntu nañcu,1.2499999954910699,Equivalent,True,True,2,2
TFIDF+RERANK,PE-4.8,SQ61,"(a) garaviṣaḥ (a) garaviṣaḥ (a) garaviṣaḥ (a) garaviṣaḥ - It is characterised by palor, emaciation, swelling of body parts. This may be explained by: (a) Impairment of functioning of ojas due to poison.",(a) garaviṣaḥ,True,True,1.0,2,SR4G,Derangement of Ojas pattern (TM2),Derangement of Ojas pattern (TM2); (a) ojovyāpat,0.6345386998271695,Narrower,False,False,3,1
TFIDF+RERANK,PE-4.8,SQ61,"(a) garaviṣaḥ (a) garaviṣaḥ (a) garaviṣaḥ (a) garaviṣaḥ - It is characterised by palor, emaciation, swelling of body parts. This may be explained by: (a) Impairment of functioning of ojas due to poison.",(a) garaviṣaḥ,True,True,1.0,3,SR4F,Diminution of Ojas pattern (TM2),Diminution of Ojas pattern (TM2); (a) ojaḥkṣayaḥ,0.5625480653964655,Narrower,False,False,3,1
TFIDF+RERANK,PE-4.8,SQ61,"(a) garaviṣaḥ (a) garaviṣaḥ (a) garaviṣaḥ (a) garaviṣaḥ - It is characterised by palor, emaciation, swelling of body parts. This may be explained by: (a) Impairment of functioning of ojas due to poison.",(a) garaviṣaḥ,True,True,1.0,4,SR4H,Dislodgement of Ojas pattern (TM2),Dislodgement of Ojas pattern (TM2); (a) ojovisraṃsaḥ,0.5500105060701761,Narrower,False,False,3,1
TFIDF+RERANK,PE-4.8,SQ61,"(a) garaviṣaḥ (a) garaviṣaḥ (a) garaviṣaḥ (a) garaviṣaḥ - It is characterised by palor, emaciation, swelling of body parts. This may be explained by: (a) Impairment of functioning of ojas due to poison.",(a) garaviṣaḥ,True,True,1.0,5,SK6R,Non-inflammatory swelling of eye disorder (TM2),Non-inflammatory swelling of eye disorder (TM2); (a) aśophapākaḥ (c) Intifākh Rīḥī; (b) Uruviẕi puṭaittal,0.32080951314249584,Related,False,False,3,1
TFIDF+RERANK,Q-4,SQ2Y,(a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ - -,(a) jāṅgalamāṃsātyupayogaḥ,True,True,1.0,1,SQ2Y,Other specified behavioural disorders (TM2),"Other specified behavioural disorders (TM2); Intoxication disorder due to drugs (other than alcohol) (TM2); (a) madaḥ; Syncope disorder due to intoxication (TM2); (b) Nañcu mūrccai; Disordered dieting-incompatibility (TM2); (a) viruddhānnabhojanam, (a) viruddhāhāraḥ; Disordered dieting-untimely curd eating (TM2); (a) dadhi-mithyopayogaḥ; Disordered dieting-excess quantity (TM2); (a) atimātrāhāraḥ, (a) āhārātiyogaḥ; Disordered dieting-over consumption of solitary taste (TM2); (a) rasātiyogaḥ; Disordered dieting-over eating rice (TM2); (a) śālidhānya-atiyogaḥ; Disordered dieting-over intake of oil (TM2); (a) tailasevana-atiyogaḥ; Disordered dieting-overeating arid land animal meat (TM2); (a) jāṅgalamāṃsātyupayogaḥ; Disordered dieting-overeating fresh jaggery (TM2); (a) navaguḍa-atyupayogaḥ; Disordered dieting-overeating hot potency diet (TM2); (a) uṣṇavīrya-dravyātiyogaḥ, (a) āgneya-dravyātiyogaḥ; Catatonic excitement with meaning less talking disorder (TM2); (b) Muṉaṅkal kirikai; Catatonic excitement with tearing their dresses disorder (TM2); (b) Pēypiṭi kirikai; Catatonic excitement with veins pounding disorder (TM2); (b) Vaḷippu kirikai; Catatonic withdrawal disorder (TM2); (b) Mūṭu kirikai; Catatonic withdrawal with purposeless yelling disorder (TM2); (b) Alaṟu kirikai; Catatonic withdrawal with raising up and lying down disorder (TM2); (b) Vāta kirikai; Catatonic withdrawal with yawning and shutting tears disorder (TM2); (b) Cilēttumak kirikai; Manic excitement with abusing others disorder (TM2); (b) Mōkiṉik kirikai; Manic excitement with calling others and gulping water in excess disorder (TM2); (b) Maruṭ kirikai; Manic excitement with gulping water in excess disorder (TM2); (b) Nīrkuṭi kirikai; Manic excitement with running like fugitive disorder (TM2); (b) Nātavintu kirikai; Nightmare disorder due to derangement of Balgham (TM2); (c) Kābūs Balghamī; Nightmare disorder due to derangement of Dam (TM2); (c) Kābūs Damawī; Complications of daysleep disorder (TM2); (a) divāsvapna-upadravaḥ; Untimely sleeping disorder (TM2); (a) akālaśayanam; Cogitation disturbance disorder (TM2); (c) Fasād-i-Fikr; (c) Ikhtilāl al-Fikr; (c) fesAd-e fekr; Malicious cogitation disorder (TM2); (c) Fikr Radī; (c) fekr-e radiyeh; Retentive imagination disturbance disorder (TM2); (c) Fasād-i-Takhayyul; (c) I‘tilāl al-Takhayyul; (c) fesAd takhayyol",1.2499999657776284,Equivalent,True,True,1,1
TFIDF+RERANK,Q-4,SQ2Y,(a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ - -,(a) jāṅgalamāṃsātyupayogaḥ,True,True,1.0,2,ST20,Injury pattern in the varmam or marmam (TM2),Injury pattern in the varmam or marmam (TM2); (a) marmaviddhaḥ; (b) Varma aṭi,0.0,Weak,False,False,1,1
TFIDF+RERANK,Q-4,SQ2Y,(a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ - -,(a) jāṅgalamāṃsātyupayogaḥ,True,True,1.0,3,SM8C,Urinary stone disorder (TM2),Urinary stone disorder (TM2); (a) aśmarī (b) Kallaṭaippu (c) Ḥaṣā wa Raml al-Kulya; Cystolithiasis disorder (TM2); Ḥaṣā al-Mathāna; Renal calculi disorder due to Kapha (TM2); (a) kaphaja-aśmarī; Renal calculi disorder due to Pitta (TM2); (a) pittaja-aśmarī; Renal calculi disorder due to Sukra (TM2); (a) śukrāśmarī; Renal calculi disorder due to Vata (TM2); (a) vātaja-aśmarī,0.0,Weak,False,False,1,1
TFIDF+RERANK,Q-4,SQ2Y,(a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ - -,(a) jāṅgalamāṃsātyupayogaḥ,True,True,1.0,4,SM92,Bartholin's cyst disorder (TM2),Bartholin's cyst disorder (TM2); (a) yonikandaḥ (b) Surappikallutaiya Athaippu,0.0,Weak,False,False,1,1
TFIDF+RERANK,Q-4,SQ2Y,(a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ (a) jāṅgalamāṃsātyupayogaḥ - -,(a) jāṅgalamāṃsātyupayogaḥ,True,True,1.0,5,SM91,Endocervicitis disorder (TM2),Endocervicitis disorder (TM2); (a) karṇinī (b) Karuppaik kaẕuntu uḷpuṟa aẕaṟci,0.0,Weak,False,False,1,1
TFIDF+RERANK,Q-8,SQ2Y,(a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ - -,(a) śālidhānya-atiyogaḥ,True,True,1.0,1,SQ2Y,Other specified behavioural disorders (TM2),"Other specified behavioural disorders (TM2); Intoxication disorder due to drugs (other than alcohol) (TM2); (a) madaḥ; Syncope disorder due to intoxication (TM2); (b) Nañcu mūrccai; Disordered dieting-incompatibility (TM2); (a) viruddhānnabhojanam, (a) viruddhāhāraḥ; Disordered dieting-untimely curd eating (TM2); (a) dadhi-mithyopayogaḥ; Disordered dieting-excess quantity (TM2); (a) atimātrāhāraḥ, (a) āhārātiyogaḥ; Disordered dieting-over consumption of solitary taste (TM2); (a) rasātiyogaḥ; Disordered dieting-over eating rice (TM2); (a) śālidhānya-atiyogaḥ; Disordered dieting-over intake of oil (TM2); (a) tailasevana-atiyogaḥ; Disordered dieting-overeating arid land animal meat (TM2); (a) jāṅgalamāṃsātyupayogaḥ; Disordered dieting-overeating fresh jaggery (TM2); (a) navaguḍa-atyupayogaḥ; Disordered dieting-overeating hot potency diet (TM2); (a) uṣṇavīrya-dravyātiyogaḥ, (a) āgneya-dravyātiyogaḥ; Catatonic excitement with meaning less talking disorder (TM2); (b) Muṉaṅkal kirikai; Catatonic excitement with tearing their dresses disorder (TM2); (b) Pēypiṭi kirikai; Catatonic excitement with veins pounding disorder (TM2); (b) Vaḷippu kirikai; Catatonic withdrawal disorder (TM2); (b) Mūṭu kirikai; Catatonic withdrawal with purposeless yelling disorder (TM2); (b) Alaṟu kirikai; Catatonic withdrawal with raising up and lying down disorder (TM2); (b) Vāta kirikai; Catatonic withdrawal with yawning and shutting tears disorder (TM2); (b) Cilēttumak kirikai; Manic excitement with abusing others disorder (TM2); (b) Mōkiṉik kirikai; Manic excitement with calling others and gulping water in excess disorder (TM2); (b) Maruṭ kirikai; Manic excitement with gulping water in excess disorder (TM2); (b) Nīrkuṭi kirikai; Manic excitement with running like fugitive disorder (TM2); (b) Nātavintu kirikai; Nightmare disorder due to derangement of Balgham (TM2); (c) Kābūs Balghamī; Nightmare disorder due to derangement of Dam (TM2); (c) Kābūs Damawī; Complications of daysleep disorder (TM2); (a) divāsvapna-upadravaḥ; Untimely sleeping disorder (TM2); (a) akālaśayanam; Cogitation disturbance disorder (TM2); (c) Fasād-i-Fikr; (c) Ikhtilāl al-Fikr; (c) fesAd-e fekr; Malicious cogitation disorder (TM2); (c) Fikr Radī; (c) fekr-e radiyeh; Retentive imagination disturbance disorder (TM2); (c) Fasād-i-Takhayyul; (c) I‘tilāl al-Takhayyul; (c) fesAd takhayyol",1.2499999846275114,Equivalent,True,True,1,1
TFIDF+RERANK,Q-8,SQ2Y,(a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ - -,(a) śālidhānya-atiyogaḥ,True,True,1.0,2,ST20,Injury pattern in the varmam or marmam (TM2),Injury pattern in the varmam or marmam (TM2); (a) marmaviddhaḥ; (b) Varma aṭi,0.0,Weak,False,False,1,1
TFIDF+RERANK,Q-8,SQ2Y,(a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ - -,(a) śālidhānya-atiyogaḥ,True,True,1.0,3,SM8C,Urinary stone disorder (TM2),Urinary stone disorder (TM2); (a) aśmarī (b) Kallaṭaippu (c) Ḥaṣā wa Raml al-Kulya; Cystolithiasis disorder (TM2); Ḥaṣā al-Mathāna; Renal calculi disorder due to Kapha (TM2); (a) kaphaja-aśmarī; Renal calculi disorder due to Pitta (TM2); (a) pittaja-aśmarī; Renal calculi disorder due to Sukra (TM2); (a) śukrāśmarī; Renal calculi disorder due to Vata (TM2); (a) vātaja-aśmarī,0.0,Weak,False,False,1,1
TFIDF+RERANK,Q-8,SQ2Y,(a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ - -,(a) śālidhānya-atiyogaḥ,True,True,1.0,4,SM92,Bartholin's cyst disorder (TM2),Bartholin's cyst disorder (TM2); (a) yonikandaḥ (b) Surappikallutaiya Athaippu,0.0,Weak,False,False,1,1
TFIDF+RERANK,Q-8,SQ2Y,(a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ (a) śālidhānya-atiyogaḥ - -,(a) śālidhānya-atiyogaḥ,True,True,1.0,5,SM91,Endocervicitis disorder (TM2),Endocervicitis disorder (TM2); (a) karṇinī (b) Karuppaik kaẕuntu uḷpuṟa aẕaṟci,0.0,Weak,False,False,1,1
TFIDF+RERANK,R,SQ8Y,(a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam - -,(a) vihāravaiṣamyam,True,True,1.0,1,SQ8Y,Other specified external factors disorders (TM2),"Other specified external factors disorders (TM2); Disorder due to unsalutary seasonal regime (TM2); (a) ṛtucaryā-vaiṣamyam; Disorder due to unsalutary exercise (TM2); (a) vyāyāma-vaiṣamyam; Lack of physical exercise disorder (TM2); (a) avyāyāmaḥ; Lifestyle disorders (TM2); (a) vihāravaiṣamyam; Over physical exercise disorder (TM2); (a) ativyāyāmaḥ, (a) vyāyāmātiyogaḥ; Fainting after excessive evacuation disorder (TM2); (c) Ghashī Istifrāghī; Fainting disorder due to excessive physical exertion and predominance of dryness in the body (TM2); (c) Ghashī Ta‘bī-o-Yubsī; Aggravation of Aẕal due to drugs disorder disorder (TM2); (b) Maruntīṭu pittam; Toxicity due to aggrevation of Aẕal disorder (TM2); (b) Viṭa pittam; Incompatible seasonal regimen disorder (TM2); (a) ṛtu-apacāraḥ; Cold-induced disorder (TM2); (c) Bīmārī Nāshī az Sarmā; (c) bimAri-e nAshi az sarmA; Heat-induced disorder (TM2); (c) Bīmārī Nāshī az Garmā; (c) bimAri-e nAshi az garmA; Moisture-induced disorder (TM2); (c) Bīmārī Nāshī az Ruṭūbat; (c) bimAri-e nAshi az rotoubat; Dryness-induced disorder (TM2); (c) Bīmārī Nāshī az Khushkī; (c) bimAri-e nAshi az khoshki",1.24999997880823,Equivalent,True,True,1,1
TFIDF+RERANK,R,SQ8Y,(a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam - -,(a) vihāravaiṣamyam,True,True,1.0,2,ST20,Injury pattern in the varmam or marmam (TM2),Injury pattern in the varmam or marmam (TM2); (a) marmaviddhaḥ; (b) Varma aṭi,0.0,Weak,False,False,1,1
TFIDF+RERANK,R,SQ8Y,(a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam - -,(a) vihāravaiṣamyam,True,True,1.0,3,SM82,Insufficiency of the urinary bladder disorder (TM2),Insufficiency of the urinary bladder disorder (TM2); (a) mūtrāghātaḥ (b) Nīraṭaippu (c) Ḍu‘f al-Mathāna; Uro-celioncus disorder (TM2); (a) mūtrajaṭharaḥ; Circular bladder distension disorder (TM2); (a) bastikuṇḍalaḥ; Atonic bladder disorder (TM2); (c) Istirkhā’ al-Mathāna,0.0,Weak,False,False,1,1
TFIDF+RERANK,R,SQ8Y,(a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam - -,(a) vihāravaiṣamyam,True,True,1.0,4,SM92,Bartholin's cyst disorder (TM2),Bartholin's cyst disorder (TM2); (a) yonikandaḥ (b) Surappikallutaiya Athaippu,0.0,Weak,False,False,1,1
TFIDF+RERANK,R,SQ8Y,(a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam (a) vihāravaiṣamyam - -,(a) vihāravaiṣamyam,True,True,1.0,5,SM91,Endocervicitis disorder (TM2),Endocervicitis disorder (TM2); (a) karṇinī (b) Karuppaik kaẕuntu uḷpuṟa aẕaṟci,0.0,Weak,False,False,1,1
TFIDF+RERANK,RA-1,SQ24,"(a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ - It is characterised by loss of sleep, heaviness of head, body pain. This may be explained by: (a) It is caused due to increased vata.",(a) nidrānāśaḥ (a) asvapnaḥ,True,True,1.0,1,SQ24,Insomnia disorder (TM2),Insomnia disorder (TM2); (a) asvapnaḥ; (a) nidrānāśaḥ (b) Uṟakkamiṉmai (c) Sahar; Insomnia disorder due to excessive dryness (TM2); (c) Sahar Yābis; Insomnia disorder due to excessive moistness (TM2); (c) Sahar Ruṭūbī,0.9999999948819477,Equivalent,True,False,4,2
TFIDF+RERANK,RA-1,SQ24,"(a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ - It is characterised by loss of sleep, heaviness of head, body pain. This may be explained by: (a) It is caused due to increased vata.",(a) nidrānāśaḥ (a) asvapnaḥ,True,True,1.0,2,SS26,Suppression of sleep pattern (TM2),Suppression of sleep pattern (TM2); (a) nidrāvegarodhaḥ; (b) Tūkkattai aṭakkal,0.4671510184321013,Related,False,False,2,1
TFIDF+RERANK,RA-1,SQ24,"(a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ - It is characterised by loss of sleep, heaviness of head, body pain. This may be explained by: (a) It is caused due to increased vata.",(a) nidrānāśaḥ (a) asvapnaḥ,True,True,1.0,3,SP54,Fever with body pain disorder (TM2),Fever with body pain disorder (TM2); (a) vātikajvaraḥ (b) Vāta curam,0.35194891821611846,Related,False,False,2,1
TFIDF+RERANK,RA-1,SQ24,"(a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ - It is characterised by loss of sleep, heaviness of head, body pain. This may be explained by: (a) It is caused due to increased vata.",(a) nidrānāśaḥ (a) asvapnaḥ,True,True,1.0,4,SR65,Loss of continuity pattern (TM2),Loss of continuity pattern (TM2); (c) Tafarruq al-Ittiṣāl,0.25955836983019936,Weak,False,False,2,0
TFIDF+RERANK,RA-1,SQ24,"(a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ (a) nidrānāśaḥ (a) asvapnaḥ - It is characterised by loss of sleep, heaviness of head, body pain. This may be explained by: (a) It is caused due to increased vata.",(a) nidrānāśaḥ (a) asvapnaḥ,True,True,1.0,5,SK00,Cephalalgia disorder (TM2),Cephalalgia disorder (TM2); (a) śiraḥśūla; (a) śiroruk; (b) Maṇṭaikkuttiyal; (c) Ṣudā‘; Heaviness of head disorder (TM2); (b) Maṇṭai kaṇappu; Scalp pain disorder (TM2); (b) Maṇṭai cūlai; Aiya aggravation and headache disorder (TM2); (b) Cilēṭṭuma talai nōkkāṭu; Mukkuṟṟam aggravation and headache disorder (TM2); (b) Caṉṉivāta nōkkāṭu; Vaḷi aggravation and headache disorder (TM2); (b) Vātattalai nōkkāṭu; Cluster headache disorder (TM2); (b) Oru talaiyiṉ vartam; Circumferential headache disorder (TM2); (c) Bayḍa-o-Khūdha; Helmet Headache (TM2); Organic Headache (TM2); Catarrhal headache disorder (TM2); (c) Ṣudā‘ Nazlī; Headache due to weakness of brain disorder (TM2); (c) Ṣudā‘ Ḍu‘f Dimāghī; Occipital headache due to hypertension disorder (TM2); (b) SIratta pitta nōkkāṭu; Head disorder due to depletion of fundamental structural components disorder (TM2); (a) kṣayajaśirorogaḥ; Temporal headache disorder (TM2); (a) śaṅkhakaḥ; Throbbing headache disorder (TM2); (c) Ṣudā‘ Ḍarabānī; Headache due to smell disorder (TM2); (c) Ṣudā‘ Shammī; Trigeminal neuralgia disorder (TM2); (a) anantavātaḥ; Referred headache due to the involvement of the liver disorder (TM2); (c) Ṣudā‘ Shirkī Kabidī; Referred headache due to the involvement of the peritoneum disorder (TM2); (c) Ṣudā‘ Marāqī; Referred headache due to the involvement of the stomach disorder (TM2); (c) Ṣudā‘ Shirkī Mi‘dī; Headache due to derangement of Ṣafrā’ disorder (TM2); (c) Ṣudā‘ Ṣafrāwī; Headache due to derangement of Balgham disorder (TM2); (c) Ṣudā‘ Balghamī; Inflammatory headache disorder (TM2); (c) Ṣudā‘ Waramī; Headache due to external Bukhārāt disorder (TM2); (c) Ṣudā‘ Bukhārī Khārijī; Headache due to excessive coldness disorder (TM2); (c) Ṣudā‘ Bārid; Headache due to excessive hotness disorder (TM2); (c) Ṣudā‘ Ḥārr; Headache due to external Rīḥ disorder (TM2); (c) Ṣudā‘ Rīḥī Khārijī; Headache due to derangement of Dam disorder (TM2); (c) Ṣudā‘ Damawī; Headache due to derangement of Sawdā’ disorder (TM2); (c) Ṣudā‘ Sawdāwī; Headache due to internal Bukhārāt disorder (TM2); (c) Ṣudā‘ Bukhārī Dākhilī; Headache due to internal Rīḥ disorder (TM2); (c) Ṣudā‘ Rīḥī Dākhilī; Sunshine induced cephalalgia disorder (TM2); (a) sūryāvartaḥ; Headache due to infestation disorder (TM2); (a) kṛmija-śirorogaḥ,0.22442831565591678,Weak,False,False,5,1
